88,1
7,0
48,0
45,0
98,1
97,1
59,0
75,0
87,1
11,0
12,0
65,0
91,1
72,0
92,1
17,0
28,0
19,0
54,0
96,1
21,0
45,0
47,0
55,0
30,0
45,0
1,0
1,0
53,0
11,0
61,0
42,0
44,0
30,0
87,1
35,0
87,1
7,0
64,0
19,0
93,1
5,0
84,1
77,0
40,0
7,0
71,0
73,0
80,0
68,0
83,1
40,0
65,0
91,1
30,0
23,0
31,0
2,0
85,1
18,0
1,0
27,0
47,0
91,1
36,0
87,1
94,1
99,1
59,0
66,0
56,0
79,0
69,0
11,0
42,0
86,1
43,0
79,0
85,1
78,0
73,0
34,0
51,0
84,1
44,0
58,0
5,0
44,0
50,0
16,0
39,0
8,0
97,1
15,0
72,0
27,0
99,1
87,1
54,0
25,0
10,0
43,0
34,0
22,0
93,1
62,0
12,0
47,0
33,0
80,0
58,0
2,0
54,0
49,0
27,0
44,0
27,0
14,0
30,0
100,1
7,0
58,0
82,1
87,1
47,0
72,0
48,0
57,0
16,0
83,1
81,1
27,0
61,0
21,0
80,0
14,0
20,0
47,0
33,0
44,0
13,0
71,0
17,0
10,0
54,0
83,1
67,0
73,0
27,0
37,0
60,0
31,0
37,0
78,0
9,0
65,0
30,0
27,0
82,1
83,1
7,0
10,0
36,0
45,0
41,0
65,0
38,0
24,0
98,1
100,1
82,1
85,1
98,1
79,0
57,0
5,0
21,0
60,0
50,0
85,1
2,0
43,0
8,0
29,0
38,0
74,0
76,0
70,0
44,0
53,0
75,0
70,0
19,0
87,1
82,1
73,0
65,0
55,0
19,0
8,0
9,0
5,0
23,0
100,1
58,0
1,0
84,1
6,0
42,0
58,0
28,0
87,1
46,0
62,0
90,1
34,0
78,0
76,0
54,0
32,0
100,1
46,0
43,0
62,0
24,0
47,0
28,0
56,0
15,0
4,0
70,0
25,0
2,0
16,0
80,0
93,1
96,1
41,0
46,0
60,0
93,1
75,0
84,1
10,0
55,0
67,0
25,0
39,0
8,0
76,0
55,0
12,0
76,0
95,1
48,0
91,1
61,0
36,0
47,0
97,1
88,1
44,0
60,0
34,0
85,1
83,1
34,0
36,0
95,1
55,0
7,0
14,0
87,1
93,1
14,0
85,1
8,0
33,0
44,0
90,1
46,0
38,0
52,0
7,0
49,0
24,0
16,0
6,0
90,1
24,0
68,0
40,0
40,0
83,1
26,0
46,0
45,0
77,0
92,1
40,0
5,0
7,0
66,0
72,0
3,0
98,1
55,0
19,0
3,0
39,0
17,0
92,1
15,0
70,0
45,0
93,1
49,0
65,0
99,1
37,0
53,0
46,0
74,0
25,0
10,0
78,0
61,0
47,0
45,0
86,1
31,0
28,0
85,1
31,0
83,1
6,0
33,0
31,0
85,1
45,0
100,1
77,0
70,0
35,0
54,0
57,0
46,0
11,0
32,0
51,0
30,0
57,0
28,0
84,1
20,0
71,0
75,0
96,1
79,0
52,0
21,0
5,0
58,0
84,1
65,0
58,0
92,1
73,0
66,0
89,1
62,0
94,1
2,0
76,0
27,0
98,1
90,1
82,1
84,1
10,0
1,0
40,0
3,0
98,1
9,0
34,0
28,0
54,0
82,1
7,0
42,0
13,0
61,0
54,0
14,0
70,0
18,0
16,0
78,0
14,0
61,0
73,0
11,0
87,1
31,0
58,0
39,0
99,1
90,1
37,0
33,0
92,1
88,1
83,1
92,1
100,1
25,0
95,1
58,0
53,0
36,0
81,1
70,0
2,0
91,1
50,0
25,0
61,0
43,0
35,0
39,0
96,1
20,0
53,0
46,0
6,0
55,0
57,0
69,0
59,0
26,0
11,0
80,0
86,1
30,0
39,0
78,0
49,0
77,0
91,1
43,0
96,1
28,0
18,0
25,0
13,0
60,0
80,0
99,1
45,0
83,1
68,0
45,0
31,0
41,0
82,1
30,0
24,0
21,0
36,0
17,0
27,0
2,0
80,0
32,0
34,0
28,0
11,0
33,0
47,0
97,1
33,0
42,0
40,0
47,0
62,0
67,0
31,0
40,0
66,0
77,0
29,0
3,0
99,1
60,0
53,0
38,0
76,0
39,0
98,1
37,0
95,1
4,0
39,0
46,0
50,0
17,0
73,0
16,0
15,0
91,1
44,0
88,1
36,0
90,1
9,0
92,1
97,1
66,0
20,0
97,1
27,0
58,0
48,0
96,1
64,0
81,1
42,0
27,0
34,0
58,0
77,0
76,0
88,1
58,0
56,0
43,0
30,0
75,0
8,0
65,0
18,0
5,0
51,0
74,0
51,0
91,1
83,1
72,0
72,0
83,1
36,0
79,0
3,0
100,1
18,0
41,0
37,0
30,0
10,0
94,1
94,1
93,1
62,0
17,0
64,0
91,1
34,0
9,0
70,0
79,0
43,0
57,0
70,0
53,0
89,1
27,0
19,0
73,0
90,1
97,1
14,0
38,0
24,0
55,0
28,0
70,0
48,0
76,0
64,0
94,1
35,0
72,0
58,0
50,0
28,0
39,0
81,1
68,0
67,0
66,0
41,0
79,0
74,0
88,1
79,0
59,0
75,0
8,0
95,1
39,0
17,0
6,0
68,0
21,0
74,0
33,0
40,0
37,0
77,0
100,1
92,1
8,0
12,0
59,0
83,1
83,1
66,0
86,1
60,0
51,0
2,0
83,1
19,0
34,0
58,0
30,0
96,1
99,1
11,0
83,1
37,0
36,0
37,0
89,1
27,0
91,1
72,0
22,0
2,0
65,0
60,0
18,0
11,0
96,1
45,0
77,0
2,0
27,0
44,0
36,0
62,0
95,1
52,0
93,1
55,0
79,0
22,0
42,0
56,0
8,0
79,0
21,0
97,1
16,0
57,0
95,1
59,0
47,0
82,1
47,0
55,0
82,1
15,0
23,0
2,0
64,0
83,1
62,0
53,0
72,0
1,0
7,0
26,0
25,0
12,0
100,1
67,0
71,0
77,0
2,0
11,0
5,0
94,1
85,1
77,0
53,0
96,1
69,0
6,0
51,0
40,0
23,0
99,1
47,0
77,0
10,0
27,0
4,0
71,0
79,0
37,0
89,1
49,0
62,0
20,0
8,0
88,1
95,1
15,0
16,0
41,0
76,0
50,0
95,1
66,0
47,0
3,0
76,0
54,0
93,1
19,0
23,0
61,0
47,0
77,0
20,0
37,0
73,0
87,1
54,0
69,0
14,0
50,0
3,0
22,0
81,1
42,0
17,0
43,0
41,0
83,1
20,0
47,0
92,1
51,0
51,0
47,0
18,0
11,0
73,0
21,0
94,1
92,1
54,0
27,0
81,1
95,1
93,1
53,0
62,0
36,0
12,0
16,0
6,0
61,0
14,0
84,1
51,0
23,0
40,0
42,0
62,0
70,0
14,0
50,0
68,0
92,1
82,1
1,0
61,0
12,0
56,0
97,1
23,0
38,0
30,0
43,0
12,0
32,0
24,0
8,0
7,0
27,0
72,0
1,0
84,1
45,0
79,0
21,0
73,0
2,0
19,0
94,1
51,0
55,0
28,0
7,0
6,0
1,0
74,0
50,0
38,0
28,0
100,1
7,0
21,0
40,0
68,0
72,0
98,1
58,0
36,0
70,0
39,0
45,0
79,0
86,1
61,0
13,0
65,0
81,1
81,1
44,0
53,0
38,0
1,0
48,0
42,0
26,0
71,0
22,0
65,0
6,0
53,0
31,0
96,1
35,0
46,0
13,0
88,1
39,0
61,0
79,0
40,0
2,0
85,1
21,0
99,1
18,0
11,0
64,0
8,0
50,0
87,1
99,1
21,0
88,1
96,1
46,0
45,0
18,0
28,0
61,0
41,0
96,1
39,0
17,0
29,0
98,1
11,0
25,0
67,0
82,1
24,0
16,0
45,0
33,0
41,0
31,0
58,0
45,0
14,0
37,0
58,0
45,0
49,0
67,0
94,1
74,0
30,0
61,0
63,0
15,0
74,0
89,1
88,1
75,0
70,0
60,0
17,0
66,0
4,0
14,0
8,0
31,0
20,0
83,1
56,0
24,0
41,0
84,1
88,1
77,0
45,0
34,0
91,1
96,1
75,0
46,0
73,0
35,0
18,0
19,0
46,0
99,1
57,0
80,0
84,1
99,1
94,1
16,0
31,0
14,0
62,0
93,1
43,0
100,1
28,0
68,0
39,0
53,0
90,1
77,0
7,0
78,0
91,1
74,0
74,0
93,1
61,0
86,1
11,0
10,0
20,0
19,0
87,1
82,1
7,0
94,1
72,0
33,0
85,1
57,0
23,0
35,0
51,0
34,0
78,0
64,0
28,0
100,1
28,0
37,0
51,0
85,1
78,0
71,0
54,0
36,0
24,0
31,0
55,0
4,0
77,0
81,1
27,0
46,0
97,1
18,0
41,0
37,0
59,0
96,1
23,0
51,0
93,1
62,0
38,0
16,0
23,0
65,0
70,0
58,0
77,0
3,0
72,0
92,1
58,0
43,0
2,0
23,0
34,0
17,0
89,1
95,1
20,0
87,1
6,0
77,0
83,1
42,0
78,0
33,0
47,0
37,0
88,1
66,0
83,1
100,1
39,0
60,0
70,0
75,0
19,0
12,0
52,0
49,0
69,0
24,0
76,0
41,0
3,0
54,0
31,0
9,0
71,0
93,1
16,0
48,0
7,0
47,0
5,0
49,0
20,0
28,0
20,0
90,1
51,0
48,0
50,0
90,1
23,0
21,0
19,0
84,1
57,0
17,0
5,0
8,0
68,0
84,1
28,0
27,0
75,0
55,0
79,0
34,0
81,1
21,0
52,0
92,1
58,0
40,0
50,0
94,1
24,0
100,1
66,0
14,0
25,0
28,0
15,0
8,0
11,0
40,0
35,0
42,0
7,0
75,0
47,0
2,0
42,0
58,0
17,0
94,1
5,0
25,0
23,0
51,0
3,0
12,0
21,0
21,0
58,0
91,1
23,0
52,0
78,0
69,0
45,0
27,0
27,0
92,1
55,0
22,0
73,0
35,0
8,0
15,0
54,0
18,0
83,1
36,0
42,0
21,0
100,1
31,0
68,0
87,1
49,0
45,0
9,0
47,0
77,0
15,0
21,0
92,1
76,0
24,0
56,0
81,1
99,1
62,0
89,1
76,0
67,0
64,0
64,0
26,0
36,0
14,0
47,0
97,1
34,0
69,0
11,0
65,0
27,0
43,0
70,0
54,0
25,0
18,0
35,0
13,0
59,0
13,0
87,1
8,0
5,0
95,1
59,0
90,1
93,1
37,0
33,0
32,0
72,0
3,0
26,0
43,0
84,1
49,0
20,0
60,0
69,0
4,0
96,1
78,0
91,1
11,0
56,0
41,0
57,0
34,0
64,0
65,0
1,0
64,0
92,1
94,1
44,0
85,1
37,0
67,0
67,0
81,1
90,1
99,1
13,0
80,0
84,1
77,0
48,0
4,0
47,0
48,0
50,0
59,0
29,0
5,0
16,0
100,1
54,0
91,1
68,0
30,0
1,0
98,1
96,1
42,0
60,0
68,0
71,0
56,0
85,1
3,0
21,0
49,0
16,0
45,0
31,0
30,0
53,0
85,1
30,0
43,0
27,0
19,0
77,0
91,1
26,0
31,0
11,0
56,0
73,0
24,0
54,0
5,0
32,0
5,0
98,1
86,1
75,0
68,0
27,0
17,0
64,0
36,0
77,0
61,0
30,0
29,0
15,0
93,1
73,0
14,0
37,0
51,0
93,1
4,0
84,1
76,0
83,1
69,0
55,0
14,0
6,0
62,0
31,0
67,0
22,0
44,0
44,0
9,0
27,0
26,0
76,0
77,0
55,0
100,1
85,1
42,0
27,0
19,0
64,0
14,0
42,0
24,0
38,0
63,0
42,0
68,0
22,0
37,0
47,0
75,0
50,0
49,0
57,0
74,0
23,0
20,0
44,0
65,0
26,0
29,0
100,1
80,0
60,0
17,0
71,0
21,0
35,0
84,1
13,0
84,1
81,1
64,0
90,1
44,0
90,1
68,0
86,1
54,0
35,0
95,1
17,0
20,0
15,0
65,0
58,0
87,1
98,1
13,0
70,0
56,0
30,0
47,0
57,0
51,0
51,0
26,0
60,0
32,0
10,0
26,0
40,0
6,0
58,0
62,0
7,0
15,0
75,0
35,0
66,0
88,1
35,0
19,0
100,1
34,0
6,0
16,0
88,1
26,0
29,0
60,0
24,0
33,0
63,0
8,0
21,0
61,0
4,0
35,0
48,0
46,0
44,0
61,0
67,0
70,0
90,1
19,0
98,1
73,0
85,1
16,0
24,0
19,0
42,0
83,1
69,0
48,0
19,0
67,0
9,0
37,0
10,0
100,1
14,0
57,0
50,0
88,1
78,0
63,0
6,0
17,0
80,0
10,0
34,0
36,0
39,0
46,0
64,0
3,0
5,0
57,0
81,1
58,0
33,0
42,0
49,0
2,0
12,0
36,0
15,0
53,0
41,0
93,1
76,0
63,0
100,1
51,0
48,0
82,1
6,0
31,0
27,0
33,0
14,0
83,1
42,0
30,0
58,0
80,0
75,0
52,0
87,1
98,1
69,0
40,0
6,0
74,0
76,0
77,0
82,1
47,0
65,0
68,0
20,0
73,0
10,0
95,1
65,0
99,1
13,0
87,1
10,0
62,0
75,0
47,0
89,1
17,0
54,0
48,0
27,0
18,0
81,1
76,0
60,0
39,0
15,0
63,0
7,0
72,0
43,0
54,0
12,0
42,0
9,0
33,0
14,0
67,0
25,0
90,1
17,0
4,0
44,0
79,0
72,0
54,0
2,0
18,0
38,0
10,0
52,0
64,0
55,0
94,1
11,0
5,0
57,0
32,0
14,0
60,0
33,0
75,0
51,0
60,0
53,0
60,0
3,0
79,0
50,0
39,0
31,0
17,0
84,1
57,0
19,0
96,1
2,0
69,0
34,0
34,0
29,0
86,1
51,0
19,0
66,0
6,0
13,0
90,1
79,0
92,1
89,1
13,0
98,1
14,0
20,0
16,0
86,1
36,0
9,0
74,0
90,1
45,0
90,1
17,0
11,0
28,0
77,0
60,0
58,0
55,0
75,0
17,0
89,1
97,1
31,0
100,1
40,0
72,0
13,0
39,0
51,0
85,1
82,1
79,0
70,0
4,0
75,0
23,0
98,1
90,1
45,0
63,0
86,1
28,0
62,0
47,0
59,0
99,1
27,0
34,0
37,0
70,0
70,0
10,0
14,0
19,0
21,0
66,0
86,1
100,1
32,0
77,0
2,0
31,0
75,0
73,0
97,1
97,1
79,0
86,1
25,0
63,0
96,1
75,0
97,1
23,0
50,0
44,0
41,0
73,0
32,0
21,0
94,1
17,0
25,0
11,0
47,0
78,0
26,0
23,0
66,0
93,1
46,0
20,0
76,0
55,0
31,0
87,1
20,0
47,0
68,0
64,0
37,0
42,0
78,0
85,1
71,0
69,0
1,0
30,0
64,0
65,0
78,0
31,0
17,0
72,0
66,0
69,0
89,1
74,0
42,0
96,1
95,1
46,0
96,1
95,1
35,0
83,1
69,0
27,0
69,0
7,0
72,0
48,0
18,0
15,0
78,0
90,1
10,0
36,0
51,0
31,0
54,0
37,0
92,1
61,0
61,0
97,1
59,0
37,0
68,0
32,0
37,0
49,0
64,0
73,0
52,0
48,0
29,0
48,0
26,0
30,0
99,1
78,0
13,0
65,0
29,0
49,0
1,0
57,0
35,0
28,0
85,1
79,0
66,0
73,0
31,0
27,0
17,0
55,0
59,0
38,0
54,0
88,1
47,0
61,0
25,0
98,1
87,1
98,1
87,1
77,0
42,0
32,0
71,0
32,0
9,0
20,0
72,0
72,0
72,0
42,0
10,0
29,0
4,0
44,0
59,0
77,0
23,0
87,1
78,0
58,0
47,0
76,0
32,0
60,0
60,0
58,0
47,0
48,0
27,0
23,0
56,0
25,0
85,1
57,0
46,0
26,0
2,0
29,0
84,1
55,0
92,1
82,1
48,0
95,1
98,1
11,0
32,0
14,0
34,0
70,0
38,0
18,0
5,0
74,0
87,1
36,0
61,0
32,0
5,0
73,0
85,1
63,0
89,1
48,0
92,1
70,0
90,1
79,0
97,1
4,0
89,1
31,0
35,0
83,1
7,0
46,0
39,0
60,0
54,0
90,1
61,0
97,1
55,0
56,0
27,0
59,0
19,0
25,0
1,0
16,0
86,1
76,0
92,1
75,0
62,0
42,0
92,1
48,0
37,0
35,0
22,0
55,0
64,0
93,1
74,0
13,0
10,0
11,0
56,0
53,0
32,0
14,0
80,0
56,0
19,0
15,0
52,0
36,0
87,1
14,0
12,0
53,0
96,1
12,0
53,0
53,0
41,0
55,0
97,1
23,0
78,0
61,0
81,1
4,0
4,0
88,1
82,1
22,0
45,0
78,0
68,0
43,0
57,0
34,0
72,0
90,1
45,0
60,0
3,0
52,0
28,0
58,0
65,0
95,1
99,1
53,0
43,0
95,1
92,1
49,0
18,0
23,0
78,0
9,0
72,0
75,0
22,0
6,0
38,0
80,0
2,0
90,1
38,0
66,0
71,0
85,1
3,0
9,0
51,0
45,0
39,0
25,0
20,0
94,1
28,0
18,0
11,0
42,0
33,0
72,0
52,0
74,0
35,0
27,0
99,1
14,0
94,1
86,1
33,0
68,0
13,0
49,0
85,1
49,0
41,0
60,0
44,0
4,0
61,0
39,0
33,0
31,0
75,0
35,0
44,0
78,0
73,0
8,0
20,0
35,0
54,0
17,0
79,0
90,1
69,0
85,1
96,1
44,0
46,0
18,0
30,0
12,0
1,0
35,0
31,0
100,1
11,0
44,0
76,0
63,0
70,0
16,0
84,1
60,0
48,0
12,0
28,0
74,0
18,0
94,1
44,0
23,0
79,0
49,0
25,0
82,1
70,0
79,0
74,0
66,0
18,0
23,0
99,1
98,1
35,0
94,1
5,0
7,0
93,1
42,0
51,0
47,0
73,0
47,0
52,0
55,0
89,1
97,1
87,1
30,0
69,0
89,1
66,0
20,0
42,0
13,0
17,0
22,0
13,0
99,1
57,0
11,0
37,0
89,1
22,0
15,0
89,1
12,0
68,0
49,0
24,0
97,1
85,1
28,0
39,0
49,0
79,0
94,1
96,1
36,0
98,1
64,0
48,0
51,0
66,0
63,0
33,0
28,0
6,0
68,0
29,0
79,0
67,0
61,0
92,1
4,0
93,1
33,0
95,1
5,0
34,0
42,0
70,0
62,0
26,0
40,0
19,0
2,0
22,0
30,0
85,1
29,0
39,0
83,1
79,0
100,1
2,0
89,1
69,0
76,0
87,1
10,0
65,0
92,1
37,0
35,0
93,1
40,0
63,0
78,0
22,0
47,0
75,0
82,1
22,0
22,0
67,0
80,0
49,0
72,0
47,0
67,0
24,0
26,0
63,0
8,0
62,0
29,0
26,0
50,0
8,0
54,0
54,0
45,0
51,0
64,0
29,0
70,0
27,0
44,0
62,0
99,1
83,1
28,0
9,0
72,0
47,0
62,0
27,0
70,0
78,0
86,1
49,0
97,1
5,0
62,0
53,0
91,1
24,0
30,0
51,0
96,1
69,0
37,0
70,0
69,0
71,0
13,0
37,0
96,1
93,1
16,0
30,0
20,0
70,0
68,0
67,0
25,0
29,0
99,1
42,0
41,0
90,1
31,0
21,0
68,0
11,0
100,1
36,0
51,0
77,0
55,0
25,0
94,1
50,0
77,0
1,0
63,0
18,0
1,0
47,0
44,0
48,0
3,0
26,0
22,0
76,0
40,0
73,0
87,1
19,0
11,0
85,1
64,0
84,1
82,1
55,0
59,0
100,1
51,0
18,0
85,1
38,0
69,0
15,0
90,1
31,0
63,0
3,0
90,1
1,0
27,0
100,1
74,0
42,0
54,0
100,1
42,0
34,0
58,0
36,0
69,0
23,0
38,0
41,0
77,0
69,0
92,1
15,0
66,0
36,0
94,1
95,1
77,0
51,0
26,0
58,0
43,0
7,0
18,0
36,0
55,0
36,0
2,0
70,0
49,0
60,0
3,0
65,0
59,0
9,0
78,0
86,1
81,1
35,0
73,0
60,0
22,0
15,0
21,0
79,0
43,0
84,1
43,0
81,1
1,0
68,0
89,1
74,0
14,0
97,1
1,0
32,0
89,1
22,0
100,1
2,0
28,0
41,0
94,1
4,0
56,0
32,0
43,0
49,0
30,0
18,0
52,0
51,0
15,0
80,0
15,0
46,0
13,0
9,0
15,0
26,0
46,0
72,0
69,0
75,0
87,1
91,1
6,0
83,1
29,0
9,0
73,0
22,0
65,0
48,0
25,0
36,0
79,0
9,0
7,0
18,0
11,0
25,0
90,1
24,0
26,0
66,0
14,0
77,0
81,1
80,0
13,0
77,0
92,1
18,0
76,0
93,1
84,1
64,0
89,1
36,0
14,0
70,0
50,0
90,1
92,1
64,0
